,AG,Mouse#,Recording,distance,trajectory,mouse,cell_num,channel,pos,src,data_direc,group,average_shuffling,isif_sdf_threshold,mu,sigma,cell_dir,trials,bin_width,classifications,classification_vals,baseline_length,baseline_start,trial_length,trial_start,trial_percentile,average_percentile,in_bin_threshold,ex_bin_threshold,con_in_bin_threshold,con_ex_bin_threshold,trial_excitation_areas,trial_inhibition_areas,class_dict,baseline_freq,baseline_cv,baseline_avg_isi,baseline_first_spike,baseline_last_spike,stim_freq,stim_cv,stim_avg_isi,stim_first_spike,stim_last_spike,isif_inhibition,average_classification_val,avg_bin_results,pre_exp_freq,pre_exp_cv,pre_exp_avg_isi,post_exp_freq,post_exp_cv,post_exp_avg_isi,excitation_threshold,inhibition_threshold,neural_response,neural_response_val
10,AG8020,4,06-23-22,1.7,6,6-OHDA,62,10,left,/Users/johnparker/paper_repos/Aristieta_Parker_Gao_Gittis_Rubin_2024_D1_GPe/data/d1_msns/pre_processed_data/6-OHDA_D1-MSNs_cell_body_stim/Neuron_0062,/Users/johnparker/paper_repos/Aristieta_Parker_Gao_Gittis_Rubin_2024_D1_GPe/data/d1_msns/pre_processed_data/6-OHDA_D1-MSNs_cell_body_stim,6-OHDA_D1-MSNs_cell_body_stim,True,25,250,0.025,/Users/johnparker/paper_repos/Aristieta_Parker_Gao_Gittis_Rubin_2024_D1_GPe/data/d1_msns/processed_data/6-OHDA_D1-MSNs_cell_body_stim/Neuron_0062,10,0.05,"['complete inhibition', 'complete inhibition', 'complete inhibition', 'complete inhibition', 'complete inhibition', 'complete inhibition', 'complete inhibition', 'complete inhibition', 'complete inhibition', 'complete inhibition']",[0 0 0 0 0 0 0 0 0 0],1.0,1.0,1.0,0.0,99,90,3,3,2,2,[],[],"{'complete inhibition': 0, 'adapting inhibition': 1, 'partial inhibition': 2, 'no effect': 3, 'excitation': 4, 'biphasic IE': 5, 'biphasic EI': 6}",28.9,0.7226851595440035,0.03502091641825519,0.03262250000000009,0.9768074999999975,1.1,0.19257776192476048,0.1648337500000018,0.4958999999999996,0.7335450000000016,True,0.0,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],33.04914728031039,0.7771267540117069,0.030262848410757943,27.330966372573407,0.9959765070385689,0.03272894736842105,,,complete inhibition,0
11,AG8020,4,06-23-22,1.4,1,6-OHDA,65,10,right,/Users/johnparker/paper_repos/Aristieta_Parker_Gao_Gittis_Rubin_2024_D1_GPe/data/d1_msns/pre_processed_data/6-OHDA_D1-MSNs_cell_body_stim/Neuron_0065,/Users/johnparker/paper_repos/Aristieta_Parker_Gao_Gittis_Rubin_2024_D1_GPe/data/d1_msns/pre_processed_data/6-OHDA_D1-MSNs_cell_body_stim,6-OHDA_D1-MSNs_cell_body_stim,True,25,250,0.025,/Users/johnparker/paper_repos/Aristieta_Parker_Gao_Gittis_Rubin_2024_D1_GPe/data/d1_msns/processed_data/6-OHDA_D1-MSNs_cell_body_stim/Neuron_0065,10,0.05,"['excitation', 'excitation', 'excitation', 'excitation', 'excitation', 'excitation', 'excitation', 'excitation', 'excitation', 'biphasic EI']",[4 4 4 4 4 4 4 4 4 6],1.0,1.0,1.0,0.0,99,90,3,3,2,2,[0.01548762 0.07791732 0.07876762 ... 4.21945444 4.26229461 4.66930971],[0.01806406 0.032827   0.07598017 ... 4.19857963 4.21945444 4.66930971],"{'complete inhibition': 0, 'adapting inhibition': 1, 'partial inhibition': 2, 'no effect': 3, 'excitation': 4, 'biphasic IE': 5, 'biphasic EI': 6}",41.4,0.4084212846771257,0.024412126751662544,0.021599999999995134,0.9842299999999937,70.5,0.7807228679432603,0.014914274333707409,0.01366249999999738,0.9568150000000017,False,4.2,"[0.6 2.  1.8 2.  1.4 1.  1.4 1.4 1.  1.5 1.7 1.2 1.2 1.4 1.3 1.1 1.3 1.1
 1.1 0.9]",30.856937625988625,0.6655634343638857,0.032421128608923884,14.325712681442587,1.253235084842347,0.06933780056577091,2.7881546075459944,1.2164158030846783,excitation,4
12,AG7499,5,02-17-22,1.7,5,6-OHDA,53,15,left,/Users/johnparker/paper_repos/Aristieta_Parker_Gao_Gittis_Rubin_2024_D1_GPe/data/d1_msns/pre_processed_data/6-OHDA_D1-MSNs_cell_body_stim/Neuron_0053,/Users/johnparker/paper_repos/Aristieta_Parker_Gao_Gittis_Rubin_2024_D1_GPe/data/d1_msns/pre_processed_data/6-OHDA_D1-MSNs_cell_body_stim,6-OHDA_D1-MSNs_cell_body_stim,True,25,250,0.025,/Users/johnparker/paper_repos/Aristieta_Parker_Gao_Gittis_Rubin_2024_D1_GPe/data/d1_msns/processed_data/6-OHDA_D1-MSNs_cell_body_stim/Neuron_0053,10,0.05,"['biphasic EI', 'no effect', 'no effect', 'excitation', 'partial inhibition', 'no effect', 'no effect', 'no effect', 'no effect', 'partial inhibition']",[6 3 3 4 2 3 3 3 3 2],1.0,1.0,1.0,0.0,99,90,3,3,2,2,"[4.20126170e-26 4.20126170e-26 9.40894085e-18 ... 3.61612678e+00
 3.61661375e+00 3.65425736e+00]",[0.00106099 0.0012343  0.00126367 ... 0.01556208 0.01564815 0.01564815],"{'complete inhibition': 0, 'adapting inhibition': 1, 'partial inhibition': 2, 'no effect': 3, 'excitation': 4, 'biphasic IE': 5, 'biphasic EI': 6}",20.3,0.8645115203728947,0.0537547305701551,0.03913499999999885,0.9662650000000099,23.8,0.9073805164069226,0.042153956508700144,0.04683999999999742,0.9461400000000048,True,3.2,"[0.2 0.1 0.1 0.2 0.2 0.  0.2 0.  0.  0.  0.  0.  0.2 0.2 0.3 0.1 0.3 0.1
 0.7 0.7]",8.472677860443442,1.1326167321588685,0.11804901215805473,20.18037817669256,0.900166472041539,0.04920726114649675,1.878225121847434,0.006998608230628865,no effect,3
13,AG7499,5,02-17-22,1.7,5,6-OHDA,54,2,left,/Users/johnparker/paper_repos/Aristieta_Parker_Gao_Gittis_Rubin_2024_D1_GPe/data/d1_msns/pre_processed_data/6-OHDA_D1-MSNs_cell_body_stim/Neuron_0054,/Users/johnparker/paper_repos/Aristieta_Parker_Gao_Gittis_Rubin_2024_D1_GPe/data/d1_msns/pre_processed_data/6-OHDA_D1-MSNs_cell_body_stim,6-OHDA_D1-MSNs_cell_body_stim,True,25,250,0.025,/Users/johnparker/paper_repos/Aristieta_Parker_Gao_Gittis_Rubin_2024_D1_GPe/data/d1_msns/processed_data/6-OHDA_D1-MSNs_cell_body_stim/Neuron_0054,10,0.05,"['biphasic IE', 'biphasic IE', 'adapting inhibition', 'adapting inhibition', 'biphasic IE', 'adapting inhibition', 'biphasic IE', 'biphasic IE', 'adapting inhibition', 'biphasic IE']",[5 5 1 1 5 1 5 5 1 5],1.0,1.0,1.0,0.0,99,90,3,3,2,2,"[7.58092895e-05 3.72403355e-02 1.03764525e-01 ... 5.44883048e+00
 6.03077265e+00 7.89471515e+00]",[0.00047046 0.00051985 0.00051994 ... 0.0054794  0.00551065 0.00574148],"{'complete inhibition': 0, 'adapting inhibition': 1, 'partial inhibition': 2, 'no effect': 3, 'excitation': 4, 'biphasic IE': 5, 'biphasic EI': 6}",50.8,0.406845727913992,0.02283357460368314,0.017219999999996106,0.9905725000000054,50.9,0.6556002449475443,0.018363775266400286,0.08759499999999605,0.9906599999999969,True,3.4,"[1.  1.  0.8 0.7 0.5 0.5 1.  1.2 1.3 1.1 0.9 0.7 0.  0.6 0.6 0.6 0.5 0.7
 0.7 0.5]",33.42856537665867,0.7804654540908706,0.02990595695618755,38.512172092924736,1.2257637534168102,0.02597326551034022,3.6748225052303574,0.002087734191949322,adapting inhibition,1
14,AG7960,2,06-16-22,1.4,3,6-OHDA,7,10,left,/Users/johnparker/paper_repos/Aristieta_Parker_Gao_Gittis_Rubin_2024_D1_GPe/data/d1_msns/pre_processed_data/6-OHDA_D1-MSNs_cell_body_stim/Neuron_0007,/Users/johnparker/paper_repos/Aristieta_Parker_Gao_Gittis_Rubin_2024_D1_GPe/data/d1_msns/pre_processed_data/6-OHDA_D1-MSNs_cell_body_stim,6-OHDA_D1-MSNs_cell_body_stim,True,25,250,0.025,/Users/johnparker/paper_repos/Aristieta_Parker_Gao_Gittis_Rubin_2024_D1_GPe/data/d1_msns/processed_data/6-OHDA_D1-MSNs_cell_body_stim/Neuron_0007,10,0.05,"['excitation', 'no effect', 'no effect', 'excitation', 'excitation', 'no effect', 'no effect', 'no effect', 'excitation', 'excitation']",[4 3 3 4 4 3 3 3 4 4],1.0,1.0,1.0,0.0,99,90,3,3,2,2,"[5.63613166e-60 5.63613200e-60 2.47333287e-47 ... 3.57316250e+00
 3.58897306e+00 3.71789393e+00]",[0.000871   0.00097069 0.00113463 ... 0.02289289 0.02289289 0.02289289],"{'complete inhibition': 0, 'adapting inhibition': 1, 'partial inhibition': 2, 'no effect': 3, 'excitation': 4, 'biphasic IE': 5, 'biphasic EI': 6}",18.0,1.3024324142881092,0.04968989256898993,0.08730749999998792,0.9084949999999928,27.2,1.0050162431416307,0.0384247750384857,0.031644999999988245,0.9831699999999778,True,3.5,"[0.3 0.6 0.4 0.6 0.2 0.  0.  0.  0.4 0.  0.2 0.4 0.  0.2 0.  0.  0.2 0.4
 0.2 0.1]",21.73681389098359,0.9231057863793365,0.04600644736842105,12.852646530581582,1.4198853097515702,0.07321294529262092,1.9896619588230426,0.01269590090089881,no effect,3
15,AG7499,4,02-15-22,1.7,5,6-OHDA,38,2,left,/Users/johnparker/paper_repos/Aristieta_Parker_Gao_Gittis_Rubin_2024_D1_GPe/data/d1_msns/pre_processed_data/6-OHDA_D1-MSNs_cell_body_stim/Neuron_0038,/Users/johnparker/paper_repos/Aristieta_Parker_Gao_Gittis_Rubin_2024_D1_GPe/data/d1_msns/pre_processed_data/6-OHDA_D1-MSNs_cell_body_stim,6-OHDA_D1-MSNs_cell_body_stim,True,25,250,0.025,/Users/johnparker/paper_repos/Aristieta_Parker_Gao_Gittis_Rubin_2024_D1_GPe/data/d1_msns/processed_data/6-OHDA_D1-MSNs_cell_body_stim/Neuron_0038,10,0.05,"['complete inhibition', 'complete inhibition', 'complete inhibition', 'complete inhibition', 'complete inhibition', 'complete inhibition', 'complete inhibition', 'complete inhibition', 'complete inhibition', 'complete inhibition']",[0 0 0 0 0 0 0 0 0 0],1.0,1.0,1.0,0.0,99,90,3,3,2,2,[],[],"{'complete inhibition': 0, 'adapting inhibition': 1, 'partial inhibition': 2, 'no effect': 3, 'excitation': 4, 'biphasic IE': 5, 'biphasic EI': 6}",28.9,0.6582932208117447,0.03579848043215139,0.02229749999999555,0.9868250000000003,0.7,0.0,0.003927500000003192,0.6801000000000016,0.6840275000000048,True,0.0,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],26.116626901665,0.7832049023392219,0.03830580137659783,17.36832653480079,2.1786116233643353,0.05764696745562133,,,complete inhibition,0
16,AG7499,4,02-15-22,1.4,4,6-OHDA,31,12,left,/Users/johnparker/paper_repos/Aristieta_Parker_Gao_Gittis_Rubin_2024_D1_GPe/data/d1_msns/pre_processed_data/6-OHDA_D1-MSNs_cell_body_stim/Neuron_0031,/Users/johnparker/paper_repos/Aristieta_Parker_Gao_Gittis_Rubin_2024_D1_GPe/data/d1_msns/pre_processed_data/6-OHDA_D1-MSNs_cell_body_stim,6-OHDA_D1-MSNs_cell_body_stim,True,25,250,0.025,/Users/johnparker/paper_repos/Aristieta_Parker_Gao_Gittis_Rubin_2024_D1_GPe/data/d1_msns/processed_data/6-OHDA_D1-MSNs_cell_body_stim/Neuron_0031,10,0.05,"['complete inhibition', 'complete inhibition', 'complete inhibition', 'complete inhibition', 'complete inhibition', 'complete inhibition', 'complete inhibition', 'complete inhibition', 'complete inhibition', 'complete inhibition']",[0 0 0 0 0 0 0 0 0 0],1.0,1.0,1.0,0.0,99,90,3,3,2,2,[],[],"{'complete inhibition': 0, 'adapting inhibition': 1, 'partial inhibition': 2, 'no effect': 3, 'excitation': 4, 'biphasic IE': 5, 'biphasic EI': 6}",48.8,0.39358813984005697,0.0205388149522452,0.018417499999996777,0.9898274999999934,1.9,0.23424375757880292,0.3456920833333309,0.4121874999999989,0.9074499999999972,False,0.0,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],50.75437239836128,0.42583345414559415,0.019696094966268812,34.80149393705063,0.9089730512641389,0.02871898183194553,,,complete inhibition,0
17,AG7499,4,02-15-22,1.7,2,6-OHDA,36,8,right,/Users/johnparker/paper_repos/Aristieta_Parker_Gao_Gittis_Rubin_2024_D1_GPe/data/d1_msns/pre_processed_data/6-OHDA_D1-MSNs_cell_body_stim/Neuron_0036,/Users/johnparker/paper_repos/Aristieta_Parker_Gao_Gittis_Rubin_2024_D1_GPe/data/d1_msns/pre_processed_data/6-OHDA_D1-MSNs_cell_body_stim,6-OHDA_D1-MSNs_cell_body_stim,True,25,250,0.025,/Users/johnparker/paper_repos/Aristieta_Parker_Gao_Gittis_Rubin_2024_D1_GPe/data/d1_msns/processed_data/6-OHDA_D1-MSNs_cell_body_stim/Neuron_0036,10,0.05,"['no effect', 'excitation', 'no effect', 'biphasic EI', 'no effect', 'biphasic EI', 'no effect', 'no effect', 'partial inhibition', 'partial inhibition']",[3 4 3 6 3 6 3 3 2 2],1.0,1.0,1.0,0.0,99,90,3,3,2,2,"[1.19017036e-146 1.19017036e-146 1.19017036e-146 ... 5.47287764e+000
 5.68728473e+000 5.71295591e+000]",[0.00060645 0.00066277 0.00066934 ... 0.03474349 0.03474349 0.03474349],"{'complete inhibition': 0, 'adapting inhibition': 1, 'partial inhibition': 2, 'no effect': 3, 'excitation': 4, 'biphasic IE': 5, 'biphasic EI': 6}",15.8,0.9419614733979598,0.07939558413669705,0.07602000000000331,0.8963375000000091,19.2,0.9413138985347947,0.06482756395566153,0.043355000000002517,0.9384625000000077,True,3.5,"[0.4 1.  0.6 0.6 0.  0.2 0.4 0.2 0.1 0.2 0.2 0.2 0.2 0.2 0.1 0.1 0.2 0.2
 0.5 0.7]",22.36416395015591,1.265229056499931,0.04471067006554989,8.952176253701419,1.0185980540397346,0.0863998633879782,1.7404176883358116,0.01621927594486162,excitation,4
18,AG7960,2,06-16-22,1.4,3,6-OHDA,9,9cell2,left,/Users/johnparker/paper_repos/Aristieta_Parker_Gao_Gittis_Rubin_2024_D1_GPe/data/d1_msns/pre_processed_data/6-OHDA_D1-MSNs_cell_body_stim/Neuron_0009,/Users/johnparker/paper_repos/Aristieta_Parker_Gao_Gittis_Rubin_2024_D1_GPe/data/d1_msns/pre_processed_data/6-OHDA_D1-MSNs_cell_body_stim,6-OHDA_D1-MSNs_cell_body_stim,True,25,250,0.025,/Users/johnparker/paper_repos/Aristieta_Parker_Gao_Gittis_Rubin_2024_D1_GPe/data/d1_msns/processed_data/6-OHDA_D1-MSNs_cell_body_stim/Neuron_0009,10,0.05,"['adapting inhibition', 'no effect', 'adapting inhibition', 'no effect', 'excitation', 'no effect', 'no effect', 'no effect', 'no effect', 'adapting inhibition']",[1 3 1 3 4 3 3 3 3 1],1.0,1.0,1.0,0.0,99,90,3,3,2,2,"[2.78555467e-79 3.90586113e-67 3.90586335e-67 ... 4.61428761e+00
 5.03217842e+00 5.36121845e+00]",[0.00085039 0.00085438 0.00090767 ... 0.01899525 0.01899525 0.01899525],"{'complete inhibition': 0, 'adapting inhibition': 1, 'partial inhibition': 2, 'no effect': 3, 'excitation': 4, 'biphasic IE': 5, 'biphasic EI': 6}",20.6,1.5733889159835335,0.04277396638996252,0.09205249999999268,0.907242500000001,29.2,1.1006852137049807,0.03285266853657117,0.05236999999998062,0.968827499999987,True,2.5,"[0.5 0.5 0.3 0.  0.  0.  0.  0.  0.  0.  0.2 0.2 0.4 0.  0.  0.  0.  0.
 0.  0.2]",24.398797861104043,1.3369492004451786,0.04098965170797053,17.539698060793672,1.6590025960021346,0.053695177073625325,2.5687033581764496,0.010865471136325284,no effect,3
19,AG7960,2,06-16-22,1.7,5,6-OHDA,14,8,right,/Users/johnparker/paper_repos/Aristieta_Parker_Gao_Gittis_Rubin_2024_D1_GPe/data/d1_msns/pre_processed_data/6-OHDA_D1-MSNs_cell_body_stim/Neuron_0014,/Users/johnparker/paper_repos/Aristieta_Parker_Gao_Gittis_Rubin_2024_D1_GPe/data/d1_msns/pre_processed_data/6-OHDA_D1-MSNs_cell_body_stim,6-OHDA_D1-MSNs_cell_body_stim,True,25,250,0.025,/Users/johnparker/paper_repos/Aristieta_Parker_Gao_Gittis_Rubin_2024_D1_GPe/data/d1_msns/processed_data/6-OHDA_D1-MSNs_cell_body_stim/Neuron_0014,10,0.05,"['partial inhibition', 'no effect', 'complete inhibition', 'complete inhibition', 'biphasic EI', 'no effect', 'biphasic IE', 'partial inhibition', 'biphasic EI', 'adapting inhibition']",[2 3 0 0 6 3 5 2 6 1],1.0,1.0,1.0,0.0,99,90,3,3,2,2,"[1.99264057e-197 1.99264057e-197 1.99264057e-197 ... 1.58586890e+000
 1.70352679e+000 1.75568129e+000]",[0.         0.         0.         ... 0.02361987 0.02361987 0.02361987],"{'complete inhibition': 0, 'adapting inhibition': 1, 'partial inhibition': 2, 'no effect': 3, 'excitation': 4, 'biphasic IE': 5, 'biphasic EI': 6}",8.7,0.5549627934144421,0.13080417929293148,0.07739749999999787,0.8680475000000036,9.2,0.7510110374927,0.11843850815850913,0.12635499999998245,0.8973424999999914,True,2.8,"[0.6 0.8 0.8 0.7 0.9 0.5 0.5 0.7 0.4 0.4 0.3 0.5 0.5 0.9 0.9 0.7 0.5 0.8
 0.6 0.7]",8.607106694941415,1.1083484550138927,0.11606299765807963,7.219512391317682,0.8752320467210373,0.13789406424581013,0.9297758708651923,0.013256164164163635,no effect,3
20,AG7960,2,06-16-22,1.7,5,6-OHDA,13,5cell2,right,/Users/johnparker/paper_repos/Aristieta_Parker_Gao_Gittis_Rubin_2024_D1_GPe/data/d1_msns/pre_processed_data/6-OHDA_D1-MSNs_cell_body_stim/Neuron_0013,/Users/johnparker/paper_repos/Aristieta_Parker_Gao_Gittis_Rubin_2024_D1_GPe/data/d1_msns/pre_processed_data/6-OHDA_D1-MSNs_cell_body_stim,6-OHDA_D1-MSNs_cell_body_stim,True,25,250,0.025,/Users/johnparker/paper_repos/Aristieta_Parker_Gao_Gittis_Rubin_2024_D1_GPe/data/d1_msns/processed_data/6-OHDA_D1-MSNs_cell_body_stim/Neuron_0013,10,0.05,"['complete inhibition', 'biphasic IE', 'adapting inhibition', 'adapting inhibition', 'adapting inhibition', 'adapting inhibition', 'adapting inhibition', 'adapting inhibition', 'adapting inhibition', 'adapting inhibition']",[0 5 1 1 1 1 1 1 1 1],1.0,1.0,1.0,0.0,99,90,3,3,2,2,"[1.13695228e-79 3.38000020e-66 4.29652187e-64 ... 2.39279659e+00
 2.49400399e+00 2.61167706e+00]",[0.00123686 0.00148636 0.0014881  ... 0.02396146 0.02396146 0.02396146],"{'complete inhibition': 0, 'adapting inhibition': 1, 'partial inhibition': 2, 'no effect': 3, 'excitation': 4, 'biphasic IE': 5, 'biphasic EI': 6}",14.3,0.8232724426683558,0.06778027186337052,0.044149999999992674,0.9093849999999953,11.2,0.6433845846021052,0.08629670535714275,0.3121475000000039,0.9420100000000062,True,1.3,"[1.  1.  1.  1.  0.8 0.8 0.5 0.4 0.2 0.2 0.1 0.3 0.3 0.3 0.3 0.3 0.3 0.2
 0.2 0.2]",9.109858254225376,0.9295978418465262,0.10974153761061947,21.919967984780705,0.8055082575080376,0.04562160238751146,1.4725950285398348,0.00991754662642514,adapting inhibition,1
21,AG7499,4,02-15-22,1.1,3,6-OHDA,25,7,right,/Users/johnparker/paper_repos/Aristieta_Parker_Gao_Gittis_Rubin_2024_D1_GPe/data/d1_msns/pre_processed_data/6-OHDA_D1-MSNs_cell_body_stim/Neuron_0025,/Users/johnparker/paper_repos/Aristieta_Parker_Gao_Gittis_Rubin_2024_D1_GPe/data/d1_msns/pre_processed_data/6-OHDA_D1-MSNs_cell_body_stim,6-OHDA_D1-MSNs_cell_body_stim,True,25,250,0.025,/Users/johnparker/paper_repos/Aristieta_Parker_Gao_Gittis_Rubin_2024_D1_GPe/data/d1_msns/processed_data/6-OHDA_D1-MSNs_cell_body_stim/Neuron_0025,10,0.05,"['complete inhibition', 'complete inhibition', 'complete inhibition', 'complete inhibition', 'complete inhibition', 'complete inhibition', 'complete inhibition', 'complete inhibition', 'complete inhibition', 'complete inhibition']",[0 0 0 0 0 0 0 0 0 0],1.0,1.0,1.0,0.0,99,90,3,3,2,2,[],[],"{'complete inhibition': 0, 'adapting inhibition': 1, 'partial inhibition': 2, 'no effect': 3, 'excitation': 4, 'biphasic IE': 5, 'biphasic EI': 6}",30.9,0.6353138142833783,0.03388013139873118,0.01538749999999709,0.9819774999999964,0.3,0.0,0.0,0.7010249999999928,0.7010249999999928,True,0.0,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],16.483794175466876,0.781666426111638,0.06072062992125986,22.60042220284138,1.3797845385027316,0.04225737657864523,,,complete inhibition,0
22,AG7499,4,02-15-22,1.1,6,6-OHDA,22,15,left,/Users/johnparker/paper_repos/Aristieta_Parker_Gao_Gittis_Rubin_2024_D1_GPe/data/d1_msns/pre_processed_data/6-OHDA_D1-MSNs_cell_body_stim/Neuron_0022,/Users/johnparker/paper_repos/Aristieta_Parker_Gao_Gittis_Rubin_2024_D1_GPe/data/d1_msns/pre_processed_data/6-OHDA_D1-MSNs_cell_body_stim,6-OHDA_D1-MSNs_cell_body_stim,True,25,250,0.025,/Users/johnparker/paper_repos/Aristieta_Parker_Gao_Gittis_Rubin_2024_D1_GPe/data/d1_msns/processed_data/6-OHDA_D1-MSNs_cell_body_stim/Neuron_0022,10,0.05,"['adapting inhibition', 'complete inhibition', 'adapting inhibition', 'adapting inhibition', 'complete inhibition', 'adapting inhibition', 'adapting inhibition', 'adapting inhibition', 'adapting inhibition', 'adapting inhibition']",[1 0 1 1 0 1 1 1 1 1],1.0,1.0,1.0,0.0,99,90,3,3,2,2,"[1.84030634e-03 7.25543280e-03 2.00911400e-02 ... 5.14429050e+00
 5.25652265e+00 5.86920397e+00]","[5.64879583e-03 2.30793473e-02 9.08136452e-02 ... 5.13816152e+00
 5.33932496e+00 5.73193044e+00]","{'complete inhibition': 0, 'adapting inhibition': 1, 'partial inhibition': 2, 'no effect': 3, 'excitation': 4, 'biphasic IE': 5, 'biphasic EI': 6}",56.1,0.6901733270036576,0.017808624234005133,0.017162500000006985,0.9755925000000026,24.4,0.8469673800006758,0.0749949898642183,0.052562500000006195,0.9868900000000025,False,0.8,"[0.5 0.9 0.9 0.5 0.6 0.6 0.7 0.6 0.2 0.3 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2
 0.2 0.2]",50.606034699458085,0.8431631668467875,0.01974395812310797,55.25066319935792,0.7911304296327705,0.018094535582255097,3.98026948081907,1.4031472790547788,adapting inhibition,1
23,AG7960,5,07-21-22,1.4,5,6-OHDA,82,4,left,/Users/johnparker/paper_repos/Aristieta_Parker_Gao_Gittis_Rubin_2024_D1_GPe/data/d1_msns/pre_processed_data/6-OHDA_D1-MSNs_cell_body_stim/Neuron_0082,/Users/johnparker/paper_repos/Aristieta_Parker_Gao_Gittis_Rubin_2024_D1_GPe/data/d1_msns/pre_processed_data/6-OHDA_D1-MSNs_cell_body_stim,6-OHDA_D1-MSNs_cell_body_stim,True,25,250,0.025,/Users/johnparker/paper_repos/Aristieta_Parker_Gao_Gittis_Rubin_2024_D1_GPe/data/d1_msns/processed_data/6-OHDA_D1-MSNs_cell_body_stim/Neuron_0082,9,0.05,"['partial inhibition', 'partial inhibition', 'no effect', 'no effect', 'no effect', 'no effect', 'no effect', 'partial inhibition', 'no effect']",[2 2 3 3 3 3 3 2 3],1.0,1.0,1.0,0.0,99,90,3,3,2,2,"[1.85948175e-34 5.30277669e-26 1.89216683e-25 ... 2.55085710e+00
 2.65663222e+00 3.29006864e+00]",[0.00168695 0.0017515  0.00192939 ... 0.017754   0.017754   0.017754  ],"{'complete inhibition': 0, 'adapting inhibition': 1, 'partial inhibition': 2, 'no effect': 3, 'excitation': 4, 'biphasic IE': 5, 'biphasic EI': 6}",13.0,0.7904862699428791,0.07461309570059466,0.06835277777778496,0.9340888888888862,15.11111111111111,0.8434570751778175,0.063877212248535,0.055541666666670944,0.9408972222222158,True,2.6666666666666665,"[0.55555556 0.22222222 0.22222222 0.         0.22222222 0.
 0.         0.22222222 0.22222222 0.         0.         0.
 0.         0.         0.         0.         0.         0.11111111
 0.33333333 0.44444444]",13.95765702618485,0.7536549514544427,0.0715701094890511,9.135551027342562,0.8283114004931589,0.10899341517857129,1.2974349597147248,0.009223099789122247,excitation,4
24,AG7960,5,07-21-22,1.7,6,6-OHDA,76,2,right,/Users/johnparker/paper_repos/Aristieta_Parker_Gao_Gittis_Rubin_2024_D1_GPe/data/d1_msns/pre_processed_data/6-OHDA_D1-MSNs_cell_body_stim/Neuron_0076,/Users/johnparker/paper_repos/Aristieta_Parker_Gao_Gittis_Rubin_2024_D1_GPe/data/d1_msns/pre_processed_data/6-OHDA_D1-MSNs_cell_body_stim,6-OHDA_D1-MSNs_cell_body_stim,True,25,250,0.025,/Users/johnparker/paper_repos/Aristieta_Parker_Gao_Gittis_Rubin_2024_D1_GPe/data/d1_msns/processed_data/6-OHDA_D1-MSNs_cell_body_stim/Neuron_0076,10,0.05,"['complete inhibition', 'partial inhibition', 'partial inhibition', 'partial inhibition', 'partial inhibition', 'excitation', 'partial inhibition', 'complete inhibition', 'partial inhibition', 'complete inhibition']",[0 2 2 2 2 4 2 0 2 0],1.0,1.0,1.0,0.0,99,90,3,3,2,2,"[1.22106027e-26 1.22106036e-26 1.22107018e-26 ... 2.99050946e+00
 3.27028361e+00 3.37820922e+00]",[0.00090763 0.00093179 0.00094017 ... 0.01623373 0.01623373 0.01623373],"{'complete inhibition': 0, 'adapting inhibition': 1, 'partial inhibition': 2, 'no effect': 3, 'excitation': 4, 'biphasic IE': 5, 'biphasic EI': 6}",16.9,0.7474614335415202,0.07456345358807885,0.0394000000000041,0.9473450000000021,8.0,0.6281461561398133,0.060609793206794715,0.16845,0.6396850000000057,True,1.6,"[0.7 0.5 0.4 0.4 0.4 0.5 0.7 0.9 0.8 0.8 0.8 0.8 0.9 0.9 0.9 0.9 0.9 0.9
 0.9 0.9]",8.741395820823643,1.3198311098418503,0.1144487819025522,13.537022694747726,1.3707259851360487,0.07352260479041904,1.8630877561625894,0.006854798078612993,partial inhibition,2
