,AG,Mouse#,Recording,distance,trajectory,mouse,cell_num,channel,pos,src,data_direc,group,average_shuffling,isif_sdf_threshold,mu,sigma,cell_dir,trials,bin_width,classifications,classification_vals,baseline_length,baseline_start,trial_length,trial_start,trial_percentile,average_percentile,in_bin_threshold,ex_bin_threshold,con_in_bin_threshold,con_ex_bin_threshold,trial_excitation_areas,trial_inhibition_areas,class_dict,baseline_freq,baseline_cv,baseline_avg_isi,baseline_first_spike,baseline_last_spike,stim_freq,stim_cv,stim_avg_isi,stim_first_spike,stim_last_spike,isif_inhibition,average_classification_val,avg_bin_results,pre_exp_freq,pre_exp_cv,pre_exp_avg_isi,post_exp_freq,post_exp_cv,post_exp_avg_isi,excitation_threshold,inhibition_threshold,neural_response,neural_response_val
0,AG7094,3,081921,1.0,3,Naive mice,55,5,right,/Users/johnparker/paper_repos/Aristieta_Parker_Gao_Gittis_Rubin_2024_D1_GPe/data/gpe_pv/pre_processed_data/Naive_mice_PV-DIO-ChR2_in_GPe/Neuron_0055,/Users/johnparker/paper_repos/Aristieta_Parker_Gao_Gittis_Rubin_2024_D1_GPe/data/gpe_pv/pre_processed_data/Naive_mice_PV-DIO-ChR2_in_GPe,Naive_mice_PV-DIO-ChR2_in_GPe,True,25,250,0.025,/Users/johnparker/paper_repos/Aristieta_Parker_Gao_Gittis_Rubin_2024_D1_GPe/data/gpe_pv/processed_data/Naive_mice_PV-DIO-ChR2_in_GPe/Neuron_0055,10,0.05,"['no effect', 'no effect', 'excitation', 'no effect', 'excitation', 'excitation', 'no effect', 'excitation', 'no effect', 'excitation']",[3 3 4 3 4 4 3 4 3 4],1.0,1.0,1.0,0.0,99,90,3,3,2,2,"[1.59844852e-38 1.59844852e-38 1.59844852e-38 ... 2.27910723e+00
 2.36025713e+00 2.50682774e+00]",[0.0015301  0.00159764 0.00161885 ... 0.01280781 0.01284766 0.01297172],"{'complete inhibition': 0, 'adapting inhibition': 1, 'partial inhibition': 2, 'no effect': 3, 'excitation': 4, 'biphasic IE': 5, 'biphasic EI': 6}",15.2,0.5732252636543362,0.06291196884037123,0.12866499999999306,0.950887500000006,24.9,0.6626898177631442,0.04116686648615451,0.029074999999999563,0.9687524999999908,True,3.5,"[0.7 1.  0.4 0.2 0.4 1.  0.2 0.4 0.6 0.4 0.4 0.2 0.4 0.8 0.4 0.6 0.6 0.2
 0.6 0.3]",14.578858986114794,0.9111739661206228,0.0686812610229277,20.174266132194063,0.8488441926774664,0.04950528662420389,1.3425680862048845,0.00825355314924934,excitation,4
1,AG7518,5,022422,1.1,6,Naive mice,99,10,left,/Users/johnparker/paper_repos/Aristieta_Parker_Gao_Gittis_Rubin_2024_D1_GPe/data/gpe_pv/pre_processed_data/Naive_mice_PV-DIO-ChR2_in_GPe/Neuron_0099,/Users/johnparker/paper_repos/Aristieta_Parker_Gao_Gittis_Rubin_2024_D1_GPe/data/gpe_pv/pre_processed_data/Naive_mice_PV-DIO-ChR2_in_GPe,Naive_mice_PV-DIO-ChR2_in_GPe,True,25,250,0.025,/Users/johnparker/paper_repos/Aristieta_Parker_Gao_Gittis_Rubin_2024_D1_GPe/data/gpe_pv/processed_data/Naive_mice_PV-DIO-ChR2_in_GPe/Neuron_0099,10,0.05,"['excitation', 'no effect', 'excitation', 'adapting inhibition', 'no effect', 'partial inhibition', 'excitation', 'excitation', 'no effect', 'biphasic EI']",[4 3 4 1 3 2 4 4 3 6],1.0,1.0,1.0,0.0,99,90,3,3,2,2,"[2.19137508e-83 2.19137508e-83 2.19137508e-83 ... 3.11828555e+00
 3.23865932e+00 3.27662252e+00]",[0.00102132 0.00104387 0.00105613 ... 0.02362237 0.02362237 0.02362237],"{'complete inhibition': 0, 'adapting inhibition': 1, 'partial inhibition': 2, 'no effect': 3, 'excitation': 4, 'biphasic IE': 5, 'biphasic EI': 6}",19.1,0.7688478115894885,0.0785481049407581,0.09066749999999502,0.9412774999999968,22.9,0.7724255217735677,0.055850091712039376,0.079467499999987,0.9618624999999931,True,3.4,"[0.8 0.5 0.4 0.6 0.4 0.  0.2 0.4 0.2 0.2 0.2 0.6 0.2 0.2 0.4 0.5 0.3 0.1
 0.3 0.4]",40.407896260842186,0.7606966991799867,0.024725494749596125,5.5954414281263105,0.9608101431056668,0.13884751461988312,1.9899107619303087,0.013278239068261326,no effect,3
2,AG7094,3,081921,1.4,4,Naive mice,52,7,left,/Users/johnparker/paper_repos/Aristieta_Parker_Gao_Gittis_Rubin_2024_D1_GPe/data/gpe_pv/pre_processed_data/Naive_mice_PV-DIO-ChR2_in_GPe/Neuron_0052,/Users/johnparker/paper_repos/Aristieta_Parker_Gao_Gittis_Rubin_2024_D1_GPe/data/gpe_pv/pre_processed_data/Naive_mice_PV-DIO-ChR2_in_GPe,Naive_mice_PV-DIO-ChR2_in_GPe,True,25,250,0.025,/Users/johnparker/paper_repos/Aristieta_Parker_Gao_Gittis_Rubin_2024_D1_GPe/data/gpe_pv/processed_data/Naive_mice_PV-DIO-ChR2_in_GPe/Neuron_0052,10,0.05,"['no effect', 'adapting inhibition', 'no effect', 'adapting inhibition', 'no effect', 'no effect', 'adapting inhibition', 'adapting inhibition', 'no effect', 'adapting inhibition']",[3 1 3 1 3 3 1 1 3 1],1.0,1.0,1.0,0.0,99,90,3,3,2,2,[0.0391739  0.06148652 0.11239281 ... 4.75743404 4.97442189 6.02586961],[0.02283425 0.09223978 0.11239281 ... 4.80527902 4.97442189 6.02586961],"{'complete inhibition': 0, 'adapting inhibition': 1, 'partial inhibition': 2, 'no effect': 3, 'excitation': 4, 'biphasic IE': 5, 'biphasic EI': 6}",46.1,0.5739402242037239,0.02165550515442783,0.012742499999993129,0.9786699999999889,27.1,0.5727782898699159,0.03569889761568849,0.07453999999999752,0.9719299999999983,False,2.0,"[0.8 0.5 0.1 0.1 0.1 0.1 0.1 0.  0.  0.  0.  0.1 0.  0.  0.  0.1 0.  0.1
 0.  0.2]",48.04263023264947,0.5083509432259623,0.020802598944591032,39.8581526139017,0.5327074731340788,0.02508819974554707,3.1437423757388605,1.340999639365651,partial inhibition,2
3,AG7094,1,081321,1.0,2,Naive mice,90,13,right,/Users/johnparker/paper_repos/Aristieta_Parker_Gao_Gittis_Rubin_2024_D1_GPe/data/gpe_pv/pre_processed_data/Naive_mice_PV-DIO-ChR2_in_GPe/Neuron_0090,/Users/johnparker/paper_repos/Aristieta_Parker_Gao_Gittis_Rubin_2024_D1_GPe/data/gpe_pv/pre_processed_data/Naive_mice_PV-DIO-ChR2_in_GPe,Naive_mice_PV-DIO-ChR2_in_GPe,True,25,250,0.025,/Users/johnparker/paper_repos/Aristieta_Parker_Gao_Gittis_Rubin_2024_D1_GPe/data/gpe_pv/processed_data/Naive_mice_PV-DIO-ChR2_in_GPe/Neuron_0090,10,0.05,"['adapting inhibition', 'partial inhibition', 'complete inhibition', 'partial inhibition', 'adapting inhibition', 'adapting inhibition', 'biphasic IE', 'adapting inhibition', 'adapting inhibition', 'biphasic EI']",[1 2 0 2 1 1 5 1 1 6],1.0,1.0,1.0,0.0,99,90,3,3,2,2,"[1.94019747e-09 1.94052489e-09 3.34641571e-06 ... 3.77095320e+00
 3.83495342e+00 3.86206294e+00]",[0.00094567 0.00100782 0.00102167 ... 0.00967738 0.0097251  0.0097251 ],"{'complete inhibition': 0, 'adapting inhibition': 1, 'partial inhibition': 2, 'no effect': 3, 'excitation': 4, 'biphasic IE': 5, 'biphasic EI': 6}",24.7,0.738430941258292,0.046553244751370744,0.04128000000000753,0.9690800000000038,16.6,0.811647251325768,0.0578065063487325,0.1469974999999984,0.9075300000000006,True,2.0,"[0.8 0.8 0.7 0.5 0.4 0.6 0.7 0.8 0.6 0.6 1.  0.7 0.6 0.5 0.5 0.5 0.2 0.6
 0.2 0.5]",29.09724462694766,0.7414167933320087,0.03435523385300668,10.362958576097107,1.6505875671766057,0.07539381846635367,2.102717212535945,0.004417350591000554,partial inhibition,2
4,AG7094,3,081921,1.7,2,Naive mice,64,9,right,/Users/johnparker/paper_repos/Aristieta_Parker_Gao_Gittis_Rubin_2024_D1_GPe/data/gpe_pv/pre_processed_data/Naive_mice_PV-DIO-ChR2_in_GPe/Neuron_0064,/Users/johnparker/paper_repos/Aristieta_Parker_Gao_Gittis_Rubin_2024_D1_GPe/data/gpe_pv/pre_processed_data/Naive_mice_PV-DIO-ChR2_in_GPe,Naive_mice_PV-DIO-ChR2_in_GPe,True,25,250,0.025,/Users/johnparker/paper_repos/Aristieta_Parker_Gao_Gittis_Rubin_2024_D1_GPe/data/gpe_pv/processed_data/Naive_mice_PV-DIO-ChR2_in_GPe/Neuron_0064,10,0.05,"['complete inhibition', 'adapting inhibition', 'complete inhibition', 'complete inhibition', 'complete inhibition', 'complete inhibition', 'complete inhibition', 'adapting inhibition', 'complete inhibition', 'complete inhibition']",[0 1 0 0 0 0 0 1 0 0],1.0,1.0,1.0,0.0,99,90,3,3,2,2,"[0.6716689058424984, 0.1843112057794619, 0.1696544492171186, 0.7033011198885396, 0.7473907717054589, 1.181717450135888, 0.19942796356858133, 0.22731581981188653, 1.0022176134616452, 1.097524028936946, 0.6287644465322669, 0.052392431234222714, 0.42342798671453497, 1.530881275339225, 0.9708361408388835, 0.1311064140731381, 0.6404663615757019, 0.8075246108642443, 1.1604362468814502, 0.3196588069300541, 1.0521783625405403, 0.9345957859807097, 0.9518178715261508, 0.8009841992492678, 0.10613946769536116, 0.2534860050389881, 1.476461093729519, 1.157266692372454, 0.14749331019272832, 0.5680270732672309, 0.8485381912221521, 0.5191503636643239, 0.054298253607103206, 0.6002529104613298, 1.1298298498101804, 0.5938436162187626, 0.5974477075636898, 0.0700955557816985, 0.4471158588933728, 0.5042440808744305, 0.6716834214966112, 0.19761381449326051, 0.4187201606426464, 0.534668732057701, 0.05619593257711667, 0.6479614347245871, 1.6710147667114292, 0.7910200156561192, 0.958070630648558, 1.3202551839726009, 1.1095086874797275, 0.4624904098968196, 0.0423307209576604, 0.49805247407785286, 0.7400810870265576, 0.8688184471639592, 1.2158110934619024, 0.6255092555121022, 0.026458197009119073, 3.89830275005792e-05, 0.6716834214966112, 0.1976138144932601, 0.4187201600318835, 0.5346513167517966, 0.045996486302261566, 0.3941759452469835, 0.78516544095643, 1.2871373243703017, 0.9764910386226797, 0.6415459433367758, 1.0639647782920143, 1.4558501053977468, 0.3770853327521054, 0.09237211366004602, 0.6517570163591828, 0.25897156695814066, 0.14566225209118894, 0.864818158351059, 1.1293279960175597, 0.7767847285971708, 0.6852406254697455, 0.607442606402969, 1.0926366583539997, 1.1786403715646505, 0.2952341321827209, 0.3766452932626388, 1.2356766713767378, 0.9617476383911326, 1.0600041041673867, 0.3553185675145578, 0.10231433657705523, 0.6599417900128906, 0.2426639027035905, 0.13997491080712254, 1.0980338845661655, 0.7298287039186274, 0.047733898038915354, 0.3988094091551317, 0.7471273644370443, 0.7074237006352323, 0.6716686665934961, 0.18351431854676045, 0.12263280455299025, 0.8304057086595548, 0.8846259959787308, 0.16527621282242397, 0.23313893951533968, 0.7544858849959574, 0.9201012223206402, 1.3440899495553746, 0.7093818409048258, 0.05701519102399622, 0.4698630756422068, 0.9500144100427008, 1.2799687685973637, 0.2868084666538108, 0.41455926277478006, 1.4169945387431366, 1.062082007414321, 0.09919017660599065, 0.6716689079790884, 0.18436528283832918, 0.20034798195347917, 1.2192959697551928, 0.996059327466141, 0.6521032347868289, 0.7290837175469256, 0.9397328903804092, 1.5231835337187951, 0.7017441355151082, 0.06490475736690005, 0.4989209997608005, 0.4567303388834576, 0.17737359469422959, 0.9017271322648384, 1.3072431924504824, 0.6074596479743392, 0.042691391815142525, 0.4470069928257052, 0.5042440729381783, 0.6716686665959013, 0.18351465768723396, 0.12351090859699645, 0.8747619925721001, 1.152290608394146, 1.3103774606942125, 0.5237445233513708, 0.07408044995757043, 0.6215843445078397, 0.7351086146529276, 0.5501243553405768, 0.05672099715322346, 0.6073208050211051, 1.2657122105961842, 0.8550236171637932, 0.572826289637483, 0.6176732783483777, 0.13169692759686108, 0.9461718847803292, 0.9120619752785543, 0.6716692740253197, 0.18518462068559066, 0.2070097629727825, 0.7495474126603666, 0.7550843490640875, 0.28867127840845114, 0.30737367681975825, 0.8567818581411765, 1.2262734954359673, 0.7432609111517225, 1.1527406640743108, 0.6835643537862053, 0.044831423521792715, 0.45874584125478185, 1.2033823913753698, 1.577675752461403, 0.715407989519361, 0.05599870010719459, 0.5025897710527145, 0.4496190786832427, 0.6716686665934961, 0.18351431854676045, 0.12263280455299025, 0.8304057086595548, 0.8846259959786362, 0.16527617188186375, 0.2327980174762463, 0.6996980961481328, 0.7916261428482749, 1.1005014026869484, 0.1743391256762124, 0.19551948048552936, 0.6780152421031217, 0.15200369494278432, 0.5173888679858706, 0.8769402410736232, 1.086581432507313, 0.8521615034136083, 1.5042269881639898, 1.0134289810744108, 0.7643736250843768, 0.7940308118231593, 0.5228372330513316, 1.364123456157795, 0.8919256240948358, 1.95465032725568, 1.5138733453147872, 0.8031273744950027, 0.1891430906490692, 0.12786685016745766, 0.8041006489065566, 1.1963475792066105, 1.533592813154557, 0.9389743580882193, 0.5848806122140807, 0.9959463805971717, 1.4337404423055518, 1.077761782522187, 1.5310438902194823, 0.7506078067399643, 0.9263321525980464, 0.7944583728337009, 0.48588752401995655, 0.8503315060736457, 0.9733962292576075, 1.5246180014350337, 1.602370252395174, 1.0699706308701054, 1.25374217332202, 0.6853009049692697, 1.2336894203007618, 1.2650374660182548, 0.1331076767979114, 0.24545299743615925, 0.7927952106038278, 0.7862823208664415, 0.6016291082117543, 1.2277648255334683, 1.516378042706417, 1.472484008241128, 0.7021939159716778, 0.7214121519275398, 1.176514767924893, 1.4512507612533, 1.0031934445773645, 0.7390792924155153, 1.281970285706667, 1.5416941838209366, 0.18268474743456992, 0.16537736949856807, 0.811114683223723, 1.0021701689355313, 1.0067905665875228, 1.481950271457291, 1.7271553478039319, 1.5545945171224271, 0.9108481506007534, 0.4508994636505353, 0.7972113490719337, 0.8658211132018341, 0.6686111174055104, 0.13215213516380214, 0.20539434944157928, 1.202428538845697, 1.219584529551328, 1.0011506999964466, 0.48989139708697527, 1.1802621068835344, 1.2603554613356562, 1.124104681690736, 1.3608720504205787, 0.8222623221971489, 0.6709622467514458, 1.0683294611945948, 1.323709697729256, 0.9492325991886792, 1.174668543390587, 2.1191071351425386, 1.6853706344875916, 0.14074647471705773, 0.8860423242711869, 0.9736406523002243, 0.8789456042057567, 0.8361291032353145, 0.8401286841012334, 1.024873701930488, 1.205030489093714, 0.6218639876566999, 0.7322265696444438, 1.929447354735954, 1.6645036039123138, 0.5290675284649551, 1.6725169285801131, 1.4452053391511803, 1.2154781899325626, 1.6656755670978114, 0.6597067506559336, 0.05384426977871706, 0.5505931703832532, 0.3973235337582172, 0.8520737422208333, 0.9378754997413252, 1.2109398761859222, 1.4301084575919516, 1.2125912937825667, 0.15560369551782993, 0.287500585373399, 1.365464223461498, 1.035906304125992, 1.5569573354240562, 1.2708516927240345, 1.3165262663521937, 1.124286293223858, 1.028818169543639, 1.184820823061558, 0.7334949099521061, 0.4666778554034165, 0.9654886035294871, 1.3178463187318736, 0.3382492261445915, 0.9006853241541247, 1.7600003373435524, 1.274078834524309, 1.4415845254016573, 1.2170808301117064, 0.8734985627508963, 0.9599769150333681, 1.2732682480567041, 1.0348134389590857, 1.4651780674779475, 0.5834471163840684, 0.052883460039614326, 0.6290276905181151, 1.3846262070404372, 0.9715435632250572, 0.6912287829376634, 0.4350535196563627, 0.98087975831109, 0.966084649963056, 0.7453172476653261, 0.6686111194870429, 0.13219120635398626, 0.2233353556569819, 1.6515597945322515, 1.8882110914765518, 0.6833832485766768, 0.563985621979841, 0.6747584213545075, 1.4442916813081783, 1.233174503327705, 1.0264051018685285, 0.8929329220257662, 0.8486981793903025, 1.0539207215471864, 1.9570176685191358, 1.4881983777561016, 1.4394836404475637, 1.0680766378867972, 0.7379229505769289, 0.12273064189858601, 1.5576629884206152, 1.1998823949330837, 0.8239796188952441, 1.0376345431205158, 1.8503426229457296, 1.063164848291624, 1.0054528904677236, 0.8087694599706946, 0.48650141073140296, 1.2526448534429182, 1.0203368144729652, 0.5436039324767906, 0.046899758432044435, 0.4159714471095062, 0.6394129954798138, 1.0449529327366336, 1.2352670403700101, 1.3000639325415149, 1.7802773294722456, 0.5538877612277874, 0.6686111163966185, 0.13212100460044535, 0.18598361207375302, 0.9357920493614434, 1.0936317452257303, 1.3847641203567131, 0.9528331841863883, 0.8708930417674238, 1.4092751809777282, 1.3295860322506292, 1.2929605787802083, 0.7402856026124668, 0.6973255315288894, 0.45096945849544995, 0.6641428319558622, 0.7839536349574029, 1.5519817283149318, 1.696098534036528, 1.247856143893162, 1.3189269516240285]","[0.004956765381110715, 0.004743846446079332, 0.004334775730585851, 0.0044946063457562, 0.004341616869431353, 0.004067913295998197, 0.0037877748024169934, 0.004141258763151015, 0.004441852187874891, 0.004326978470400425, 0.0041631956921001035, 0.004106346353294607, 0.004325189592848899, 0.003979826060635052, 0.00372488953058812, 0.003630869842378968, 0.00363989835021936, 0.0032147376594776353, 0.0028132530861339294, 0.0025073073766221877, 0.004956765457886416, 0.0047717365959823455, 0.00446028468142771, 0.004128394892928454, 0.0033430736109630855, 0.0026336001373470884, 0.0022243474830765204, 0.0028459286669283842, 0.0036917165609835372, 0.004542387496240116, 0.005551716849980423, 0.006581802204898828, 0.006845604791518254, 0.006713732129007084, 0.006275497673832224, 0.0054996161026119, 0.004644806499247684, 0.0039005488213123183, 0.003323967757817587, 0.0029335189401627354, 0.0033635959754500237, 0.0032637646422245875, 0.0038374966452781245, 0.004260276258885918, 0.004126663384704853, 0.004067182250959873, 0.0039056870348560912, 0.0036209377808093814, 0.0036333263242623102, 0.003612276591525022, 0.003741090665764339, 0.004589622812972554, 0.004738269642938585, 0.004261467545861976, 0.004064403832183916, 0.00414689559150486, 0.0036701532025233707, 0.0034569438213017975, 0.003509835821125813, 0.0037023179593991228, 0.0038843200343842777, 0.00410034657611912, 0.003980961197645425, 0.004656758389948219, 0.004999854199432287, 0.004660402427209825, 0.004295870653182736, 0.0049134977182292774, 0.0052559287157766515, 0.005480724566929569, 0.00599581993538866, 0.006449925213278558, 0.005826764099317122, 0.004763768813278074, 0.0036883875361647007, 0.0029259715602516453, 0.0026855077562753077, 0.002859371363945012, 0.0031367900097883216, 0.003499427767295949, 0.004245901218321312, 0.0039012351852479293, 0.0038148475960170947, 0.0038522660445410297, 0.0031381590662619458, 0.003039543604221769, 0.0035408268886210955, 0.0036084877706580487, 0.003766481251023563, 0.004580628297352734, 0.004817113561731845, 0.004443205846452622, 0.004270802288422497, 0.003960040487202788, 0.003262349088387305, 0.003759260534393642, 0.004691078642743979, 0.005687444515771865, 0.006573331966622712, 0.007617347769487668, 0.0036065930636765215, 0.0040405365936135714, 0.003995190765587403, 0.004070516157990425, 0.0038217458525677405, 0.003216199464167087, 0.002760975276848989, 0.0024338299910953054, 0.00295887755605555, 0.003574449871464394, 0.0037437559622655638, 0.0038437013303326173, 0.004932010177362277, 0.005406417937410368, 0.005832558122115575, 0.0066696096082714445, 0.007513303962025015, 0.007558055495881047, 0.007545727647648977, 0.007379087319302137, 0.005810076527004546, 0.006335671392177627, 0.00668889639589298, 0.0073007713182264514, 0.00728198912150172, 0.00687173902959635, 0.0061110394337268725, 0.005142478042005142, 0.004493879965405532, 0.004365399587686485, 0.004188169960009903, 0.003939868638256195, 0.003720107672807678, 0.003433855486764956, 0.0028259500595629143, 0.0024992642970477082, 0.002647235940426417, 0.002908626510186501, 0.0029365344942205336, 0.0028536543193924215, 0.005630728795898227, 0.005885146151588868, 0.0056784654200134526, 0.005333770980200071, 0.0043866428627131835, 0.0033598176712117526, 0.0032689399087545996, 0.003900921683609911, 0.004894597467345091, 0.005936348003435254, 0.006673203651756804, 0.00619248688124125, 0.005099621363747412, 0.004108711650507963, 0.003212293494051545, 0.0027668326070348277, 0.0028581102942513118, 0.0032644805053570554, 0.0034955951904524583, 0.0037023179593991228, 0.004589275137341385, 0.00536001837220593, 0.005837711985984481, 0.0066809390913835755, 0.006701150417039916, 0.005996994119729314, 0.005491434377977411, 0.00514628247202699, 0.004608554586895552, 0.00417112354715448, 0.004597770463531309, 0.004652054449141861, 0.004225259589148925, 0.0038894381144198415, 0.003770928140469508, 0.002927746594441803, 0.0025360117426352813, 0.0026725493236139384, 0.002881595699570957, 0.003007212565138884, 0.0038207264388263286, 0.0034977184213004528, 0.0031651990714743478, 0.0033194800764286283, 0.003439909294171269, 0.003936023243728251, 0.00443714302347289, 0.0047360765233984605, 0.004587508167515102, 0.004495378868335029, 0.004717516291129958, 0.005254364885678961, 0.006095873549200672, 0.006813734163977115, 0.006630122698805433, 0.005639415753416409, 0.00462576952617564, 0.0038704842195412493, 0.0032254032958351176, 0.0027703208560353504, 0.002945436112917654, 0.002764424648822086, 0.0027183891432399627, 0.002451847075530359, 0.0023418997691500914, 0.0031260783384665304, 0.003908746243539828, 0.004307826191217911, 0.004616060353801809, 0.00430527841972389, 0.0034085268750812642, 0.0029071434403683144, 0.0026897493277512623, 0.0025636415122704762, 0.002574033361954684, 0.0026232794608686814, 0.002211691194141183, 0.0020314580356499325, 0.0020220023545185067, 0.002008718961263886, 0.0012374464234654443, 0.0017163137131622353, 0.0020182974909146814, 0.0021490415505884754, 0.0022396139726290807, 0.0024171525153008047, 0.0025604837974414194, 0.002711392734156962, 0.0028719701624327514, 0.003128941497410512, 0.003353649031528064, 0.003474166784922871, 0.004042625391514271, 0.004571022149061876, 0.004676155431829669, 0.004474499245030296, 0.003974536446223461, 0.0032513871798080275, 0.0027071988029494227, 0.002341998278843854, 0.0037307360648476695, 0.00449178723256112, 0.004784758723452642, 0.005170324688886953, 0.0050693492154247465, 0.004043232556032385, 0.0031261241622759584, 0.002390527416977398, 0.0019500569567701815, 0.0018617795716051814, 0.0020694471533206655, 0.0022379380171226545, 0.0025509515733998823, 0.002791493811134288, 0.0028731236249952825, 0.002709171501054623, 0.0028356673279690894, 0.0028548250836802442, 0.0027259072880187023, 0.0027392918521358476, 0.0021912243050188768, 0.0020222820876472014, 0.00212506159103735, 0.0020346487419037936, 0.002383977170300068, 0.0032560189665886176, 0.00391476346748502, 0.004086969381055668, 0.004260199149800593, 0.0039011692388512924, 0.003373147884741043, 0.003109113254426595, 0.0029126283768100146, 0.002759930791433065, 0.002926269032283704, 0.0027654353471810405, 0.002591534280992144, 0.002747324121114122, 0.0030077497364849465, 0.00273302619942989, 0.0016686486843549397, 0.0017274297476944504, 0.0021017577758605755, 0.002343787317606527, 0.0023902313609650643, 0.002707114685071357, 0.0030551635106961512, 0.0029184918133653534, 0.0027327019289482665, 0.0032664795302906687, 0.003923082067838537, 0.004422952233593954, 0.004742385324568814, 0.004890543275847515, 0.0042508447436480565, 0.003308436037611503, 0.0026875616833427376, 0.002363317519838128, 0.0022882477881338206, 0.002567647452580596, 0.0029883562308660482, 0.00289303982836221, 0.00267951951456314, 0.002615984538174901, 0.002575421940630505, 0.002260279821728426, 0.0023256271855977995, 0.002671664880027101, 0.002838612944338936, 0.002483614459547475, 0.0024604370567304834, 0.0023341491057761793, 0.001954590160488856, 0.0019262872987814265, 0.00229798936799292, 0.0033211974750890385, 0.0044634440022848, 0.005681863670714565, 0.0065853348659286005, 0.007515629412181941, 0.0017151756255399603, 0.00185220928587012, 0.0018079622062235914, 0.0017285157845750576, 0.0017821774563202368, 0.0018297873561372087, 0.0018058314232948845, 0.002017069252363873, 0.0023725552903976917, 0.0027988187705552075, 0.0035138675878407244, 0.004431391154627698, 0.0052582268097352124, 0.005593786061726172, 0.005505305973222632, 0.005085518812720808, 0.004336492711392797, 0.0035099582841330136, 0.0030224403433383147, 0.0027159688537357254, 0.002244488109867063, 0.00211324385096698, 0.0023016923521585776, 0.0025311905734685643, 0.0027138256011128644, 0.003217349234467459, 0.0034630015537837158, 0.003540214735699712, 0.004030805958535296, 0.0039531113673711635, 0.003427849559840533, 0.0032488512822097205, 0.002967959215162813, 0.0023431453757049837, 0.0021423343651388945, 0.00223542104246314, 0.0022932485548495815, 0.0024289397640714365, 0.002379416356240258, 0.00225945052848334, 0.0020591896456024312, 0.002316771645143572, 0.0024391440959111357, 0.0025039755307775602, 0.0023833715526004936, 0.002257463457464507, 0.002066023637505295, 0.0020099806414775796, 0.002417516741501598, 0.0027082410955913227, 0.0026299611184664477, 0.0028041186568313757, 0.0027885772395531924, 0.003174890715717837, 0.003599319837423071, 0.0038143112432914056, 0.0036189628857549246, 0.003732114209489742, 0.003176617505009765, 0.0025259311065651434, 0.0023524998526635965, 0.0034333117513693436, 0.0038643265273989803, 0.004290212449551181, 0.004519178481463541, 0.00396830793908888, 0.002990031726938625, 0.002293081396156834, 0.0019055327609052274, 0.0020722279552791902, 0.0024483102865195954, 0.0026695693679014364, 0.0028638061868608514, 0.0029734856107162424, 0.00260809517120149, 0.0025435050817699204, 0.002895753242793682, 0.0032754751178964334, 0.003510209331951853, 0.004025384004175632]","{'complete inhibition': 0, 'adapting inhibition': 1, 'partial inhibition': 2, 'no effect': 3, 'excitation': 4, 'biphasic IE': 5, 'biphasic EI': 6}",16.4,0.6200883608296972,0.06867029686979749,0.06027999999998883,0.9295224999999953,3.0,0.178318113541912,0.21014287499999754,0.26618749999999736,0.6752574999999951,True,0.2,"[1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  0.9 0.9 0.8 0.8 0.8 0.8 0.8 0.8
 0.8 1. ]",15.987332136189703,0.8176865306678252,0.06249781050955415,1.5250237331818477,1.6156368286467058,0.6430572033898309,,,complete inhibition,0
5,AG7094,3,081921,1.7,2,Naive mice,63,7,right,/Users/johnparker/paper_repos/Aristieta_Parker_Gao_Gittis_Rubin_2024_D1_GPe/data/gpe_pv/pre_processed_data/Naive_mice_PV-DIO-ChR2_in_GPe/Neuron_0063,/Users/johnparker/paper_repos/Aristieta_Parker_Gao_Gittis_Rubin_2024_D1_GPe/data/gpe_pv/pre_processed_data/Naive_mice_PV-DIO-ChR2_in_GPe,Naive_mice_PV-DIO-ChR2_in_GPe,True,25,250,0.025,/Users/johnparker/paper_repos/Aristieta_Parker_Gao_Gittis_Rubin_2024_D1_GPe/data/gpe_pv/processed_data/Naive_mice_PV-DIO-ChR2_in_GPe/Neuron_0063,10,0.05,"['complete inhibition', 'complete inhibition', 'complete inhibition', 'complete inhibition', 'complete inhibition', 'complete inhibition', 'complete inhibition', 'complete inhibition', 'complete inhibition', 'complete inhibition']",[0 0 0 0 0 0 0 0 0 0],1.0,1.0,1.0,0.0,99,90,3,3,2,2,[],[],"{'complete inhibition': 0, 'adapting inhibition': 1, 'partial inhibition': 2, 'no effect': 3, 'excitation': 4, 'biphasic IE': 5, 'biphasic EI': 6}",6.2,0.5782913726817975,0.11821470962732679,0.41798250000000226,0.9057824999999987,2.7,0.24953539054280008,0.27929333333333306,0.4293074999999966,0.8605099999999993,True,0.0,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],7.074706683574607,1.0239061459452625,0.14088759259259256,28.7948393800103,1.0210674393139811,0.034670258620689634,,,complete inhibition,0
